feature,importance,importance_pct
numeric__missingindicator_BB_MONTHS_SIZE_SUM,1,3.2258064516129034e-05
numeric__missingindicator_CC_AMT_BALANCE_MEAN,1,3.2258064516129034e-05
numeric__missingindicator_BUREAU_AMT_CREDIT_SUM_MEAN,1,3.2258064516129034e-05
numeric__missingindicator_BB_MONTHS_MIN_MIN,1,3.2258064516129034e-05
numeric__missingindicator_INS_PAYMENT_DIFF_MEAN,0,0.0
numeric__missingindicator_INS_DPD_MEAN,0,0.0
numeric__missingindicator_FLOORSMIN_MODE,0,0.0
numeric__missingindicator_FLOORSMAX_MEDI,0,0.0
numeric__missingindicator_FLOORSMAX_MODE,0,0.0
numeric__missingindicator_COMMONAREA_MEDI,0,0.0
numeric__missingindicator_COMMONAREA_MODE,0,0.0
numeric__missingindicator_CNT_FAM_MEMBERS,0,0.0
numeric__missingindicator_CREDIT_GOODS_RATIO,0,0.0
numeric__missingindicator_DAYS_EMPLOYED,0,0.0
categorical__ORGANIZATION_TYPE_Government,0,0.0
categorical__FONDKAPREMONT_MODE_org spec account,0,0.0
categorical__ORGANIZATION_TYPE_XNA,0,0.0
numeric__missingindicator_ENTRANCES_MEDI,0,0.0
numeric__missingindicator_ENTRANCES_MODE,0,0.0
numeric__missingindicator_DEF_30_CNT_SOCIAL_CIRCLE,0,0.0
numeric__missingindicator_DAYS_LAST_PHONE_CHANGE,0,0.0
numeric__missingindicator_DEF_60_CNT_SOCIAL_CIRCLE,0,0.0
numeric__missingindicator_ELEVATORS_MEDI,0,0.0
numeric__missingindicator_ELEVATORS_MODE,0,0.0
numeric__missingindicator_EMPLOYED_BIRTH_RATIO,0,0.0
numeric__missingindicator_AMT_REQ_CREDIT_BUREAU_YEAR,0,0.0
numeric__missingindicator_AMT_REQ_CREDIT_BUREAU_WEEK,0,0.0
numeric__missingindicator_INS_PAYMENT_DIFF_SUM,0,0.0
numeric__missingindicator_PREV_AMT_CREDIT_MAX,0,0.0
numeric__missingindicator_AMT_REQ_CREDIT_BUREAU_QRT,0,0.0
numeric__missingindicator_AMT_GOODS_PRICE,0,0.0
numeric__missingindicator_POS_PREV_CNT,0,0.0
numeric__missingindicator_OBS_60_CNT_SOCIAL_CIRCLE,0,0.0
numeric__missingindicator_NONLIVINGAPARTMENTS_MODE,0,0.0
numeric__missingindicator_LANDAREA_MODE,0,0.0
numeric__missingindicator_LIVINGAPARTMENTS_MEDI,0,0.0
numeric__missingindicator_LIVINGAREA_MODE,0,0.0
numeric__missingindicator_OBS_30_CNT_SOCIAL_CIRCLE,0,0.0
numeric__missingindicator_NONLIVINGAREA_MODE,0,0.0
numeric__missingindicator_APARTMENTS_MEDI,0,0.0
numeric__missingindicator_APARTMENTS_MODE,0,0.0
numeric__missingindicator_BUREAU_AMT_CREDIT_SUM_SUM,0,0.0
numeric__missingindicator_BUREAU_AMT_CREDIT_SUM_MAX,0,0.0
numeric__missingindicator_BB_STATUS_DPD_RATIO_MEAN,0,0.0
numeric__missingindicator_BB_STATUS_C_RATIO_MEAN,0,0.0
numeric__missingindicator_BUREAU_CLOSED_RATIO,0,0.0
numeric__missingindicator_BUREAU_APP_CNT,0,0.0
numeric__missingindicator_BUREAU_DAYS_CREDIT_MIN,0,0.0
numeric__missingindicator_BUREAU_DAYS_CREDIT_MEAN,0,0.0
numeric__missingindicator_CC_DPD_MAX,0,0.0
numeric__missingindicator_CC_DPD_MEAN,0,0.0
numeric__missingindicator_CC_PREV_CNT,0,0.0
numeric__missingindicator_CC_ROW_CNT,0,0.0
numeric__missingindicator_INS_PAYMENT_PERC_MEAN,0,0.0
numeric__missingindicator_INS_PAYMENT_PERC_MIN,0,0.0
numeric__missingindicator_INS_PREV_CNT,0,0.0
numeric__missingindicator_INS_ROW_CNT,0,0.0
numeric__missingindicator_BB_STATUS_0_RATIO_MEAN,0,0.0
numeric__missingindicator_BASEMENTAREA_MODE,0,0.0
numeric__missingindicator_ANNUITY_INCOME_RATIO,0,0.0
numeric__missingindicator_AMT_ANNUITY,0,0.0
numeric__missingindicator_POS_ROW_CNT,0,0.0
numeric__missingindicator_POS_DPD_MEAN,0,0.0
numeric__FLAG_DOCUMENT_21,0,0.0
numeric__FLAG_DOCUMENT_10,0,0.0
categorical__NAME_INCOME_TYPE_Pensioner,0,0.0
numeric__missingindicator_PREV_REFUSED_RATIO,0,0.0
numeric__missingindicator_PREV_AMT_CREDIT_MEAN,0,0.0
numeric__missingindicator_PREV_APPROVED_RATIO,0,0.0
numeric__NAME_FAMILY_STATUS_ANOMALY,0,0.0
numeric__missingindicator_YEARS_BEGINEXPLUATATION_MEDI,0,0.0
numeric__missingindicator_YEARS_BUILD_MODE,0,0.0
categorical__CODE_GENDER_infrequent_sklearn,0,0.0
numeric__missingindicator_PREV_APP_CNT,0,0.0
numeric__FLAG_DOCUMENT_20,0,0.0
numeric__FLAG_DOCUMENT_2,0,0.0
numeric__FLAG_DOCUMENT_19,0,0.0
numeric__FLAG_DOCUMENT_17,0,0.0
numeric__FLAG_DOCUMENT_12,0,0.0
categorical__NAME_INCOME_TYPE_infrequent_sklearn,0,0.0
numeric__FLAG_DOCUMENT_4,0,0.0
numeric__FLAG_CONT_MOBILE,0,0.0
numeric__CODE_GENDER_ANOMALY,0,0.0
numeric__FLAG_MOBIL,0,0.0
numeric__FLAG_DOCUMENT_9,0,0.0
numeric__FLAG_DOCUMENT_7,0,0.0
numeric__FLAG_DOCUMENT_5,0,0.0
categorical__NAME_FAMILY_STATUS_infrequent_sklearn,0,0.0
categorical__WALLSMATERIAL_MODE_Wooden,0,0.0
