feature,WEEK_NUM,iv,iv_cv
STATIC_0__disbursedcredamount_1113A,49,0.048050270152157785,0.5162307333705273
STATIC_0__disbursedcredamount_1113A,50,0.062345416306936664,0.5162307333705273
STATIC_0__disbursedcredamount_1113A,51,0.055003196416372434,0.5162307333705273
STATIC_0__disbursedcredamount_1113A,52,0.04341778746134236,0.5162307333705273
STATIC_0__disbursedcredamount_1113A,53,0.07780588670972235,0.5162307333705273
STATIC_0__disbursedcredamount_1113A,54,0.07478718695519856,0.5162307333705273
CREDIT_BUREAU_A_2__ROW_COUNT,0,0.00605078423319453,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,1,0.03996351894827377,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,2,0.05759316651353814,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,3,0.025641938355490744,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,4,0.032048606546002355,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,5,0.0326969575916291,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,6,0.03708804806695695,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,7,0.04624442806924744,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,8,0.010178392269064133,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,9,0.029082821179638063,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,10,0.044512209140260564,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,11,0.042939092585412196,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,12,0.027181783744977976,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,13,0.027297908426913105,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,14,0.07315900366479561,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,15,0.005373376657462172,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,16,0.021165768248120616,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,17,0.03254994079184399,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,18,0.020763690174720042,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,19,0.03229413272313883,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,20,0.014630096756157198,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,21,0.04487226219381688,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,22,0.03858714239345815,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,23,0.050843430360473355,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,24,0.0659435667915866,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,25,0.06696452904576981,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,26,0.0518479524260607,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,27,0.0725411001660815,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,28,0.054453718074393816,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,29,0.05334865232804541,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,30,0.0729955883294594,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,31,0.08855837136233483,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,32,0.06606950514469882,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,33,0.11344572342311787,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,34,0.12987673979459854,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,35,0.08375940582567581,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,36,0.06934740049718893,0.4874652009533653
CREDIT_BUREAU_A_2__ROW_COUNT,37,0.07249007929822504,0.4874652009533653
